lsoa_code,year_month,predicted_burglary,predicted_burglary_norm
E01016900,2025-07,0,0.0
E01016903,2025-07,0,0.0
E01016907,2025-07,0,0.0
E01016908,2025-07,0,0.0
E01016909,2025-07,0,0.0
E01016912,2025-07,0,0.0
E01016913,2025-07,0,0.0
E01016914,2025-07,0,0.0
E01016915,2025-07,0,0.0
E01016916,2025-07,0,0.0
E01016920,2025-07,0,0.0
E01016921,2025-07,0,0.0
E01016923,2025-07,0,0.0
E01016925,2025-07,0,0.0
E01016926,2025-07,0,0.0
E01016930,2025-07,0,0.0
E01016935,2025-07,0,0.0
E01016936,2025-07,0,0.0
E01016937,2025-07,0,0.0
E01016939,2025-07,0,0.0
E01016941,2025-07,0,0.0
E01016944,2025-07,0,0.0
E01016945,2025-07,0,0.0
E01016946,2025-07,0,0.0
E01016947,2025-07,0,0.0
E01016949,2025-07,0,0.0
E01016951,2025-07,0,0.0
E01016952,2025-07,0,0.0
E01016953,2025-07,0,0.0
E01016954,2025-07,0,0.0
E01016957,2025-07,0,0.0
E01016960,2025-07,0,0.0
E01016961,2025-07,0,0.0
E01016963,2025-07,0,0.0
E01016964,2025-07,0,0.0
E01016966,2025-07,0,0.0
E01016967,2025-07,0,0.0
E01016969,2025-07,0,0.0
E01016972,2025-07,0,0.0
E01016973,2025-07,0,0.0
E01016975,2025-07,0,0.0
E01016981,2025-07,0,0.0
E01016982,2025-07,0,0.0
E01016986,2025-07,0,0.0
E01016989,2025-07,0,0.0
E01016990,2025-07,0,0.0
E01016991,2025-07,0,0.0
E01016993,2025-07,0,0.0
E01016997,2025-07,0,0.0
E01017001,2025-07,0,0.0
E01017007,2025-07,0,0.0
E01017009,2025-07,0,0.0
E01017011,2025-07,0,0.0
E01017012,2025-07,0,0.0
E01017013,2025-07,0,0.0
E01017019,2025-07,0,0.0
E01017022,2025-07,0,0.0
E01017026,2025-07,0,0.0
E01017027,2025-07,0,0.0
E01017028,2025-07,0,0.0
E01017031,2025-07,0,0.0
E01017032,2025-07,0,0.0
E01017034,2025-07,0,0.0
E01017038,2025-07,0,0.0
E01017040,2025-07,0,0.0
E01017041,2025-07,0,0.0
E01017045,2025-07,0,0.0
E01017047,2025-07,0,0.0
E01017050,2025-07,0,0.0
E01017051,2025-07,0,0.0
E01017052,2025-07,0,0.0
E01017053,2025-07,0,0.0
E01017058,2025-07,0,0.0
E01017064,2025-07,0,0.0
E01017068,2025-07,0,0.0
E01017072,2025-07,0,0.0
E01017074,2025-07,0,0.0
E01017076,2025-07,0,0.0
E01017078,2025-07,0,0.0
E01017080,2025-07,0,0.0
E01017082,2025-07,0,0.0
E01017091,2025-07,0,0.0
E01017094,2025-07,0,0.0
E01017095,2025-07,0,0.0
E01017102,2025-07,0,0.0
E01017103,2025-07,0,0.0
E01017105,2025-07,0,0.0
E01017107,2025-07,0,0.0
E01017109,2025-07,0,0.0
E01017112,2025-07,0,0.0
E01017121,2025-07,0,0.0
E01017122,2025-07,0,0.0
E01017123,2025-07,0,0.0
E01017124,2025-07,0,0.0
E01017125,2025-07,0,0.0
E01017128,2025-07,0,0.0
E01017130,2025-07,0,0.0
E01017132,2025-07,0,0.0
E01017133,2025-07,0,0.0
E01017138,2025-07,0,0.0
E01017139,2025-07,0,0.0
E01017140,2025-07,0,0.0
E01017142,2025-07,0,0.0
E01017144,2025-07,0,0.0
E01017148,2025-07,0,0.0
E01017149,2025-07,0,0.0
E01017153,2025-07,0,0.0
E01017154,2025-07,0,0.0
E01017155,2025-07,0,0.0
E01017158,2025-07,0,0.0
E01017160,2025-07,0,0.0
E01017163,2025-07,0,0.0
E01017166,2025-07,0,0.0
E01017167,2025-07,0,0.0
E01017169,2025-07,0,0.0
E01017170,2025-07,0,0.0
E01017171,2025-07,0,0.0
E01017176,2025-07,0,0.0
E01017178,2025-07,0,0.0
E01017184,2025-07,0,0.0
E01017185,2025-07,0,0.0
E01017186,2025-07,0,0.0
E01017187,2025-07,0,0.0
E01017190,2025-07,0,0.0
E01017191,2025-07,0,0.0
E01017192,2025-07,0,0.0
E01017194,2025-07,0,0.0
E01017196,2025-07,0,0.0
E01017197,2025-07,0,0.0
E01017199,2025-07,0,0.0
E01017207,2025-07,0,0.0
E01017208,2025-07,0,0.0
E01017212,2025-07,0,0.0
E01017213,2025-07,0,0.0
E01017214,2025-07,0,0.0
E01017223,2025-07,0,0.0
E01017225,2025-07,0,0.0
E01017233,2025-07,0,0.0
E01017238,2025-07,0,0.0
E01017240,2025-07,0,0.0
E01017241,2025-07,0,0.0
E01017244,2025-07,0,0.0
E01017249,2025-07,0,0.0
E01017255,2025-07,0,0.0
E01017256,2025-07,0,0.0
E01017257,2025-07,0,0.0
E01017266,2025-07,0,0.0
E01017276,2025-07,0,0.0
E01017290,2025-07,0,0.0
E01017304,2025-07,0,0.0
E01017312,2025-07,0,0.0
E01017326,2025-07,0,0.0
E01017332,2025-07,0,0.0
E01017333,2025-07,0,0.0
E01017334,2025-07,0,0.0
E01017336,2025-07,0,0.0
E01017340,2025-07,0,0.0
E01017346,2025-07,0,0.0
E01017367,2025-07,0,0.0
E01017371,2025-07,0,0.0
E01017372,2025-07,0,0.0
E01017374,2025-07,0,0.0
E01017376,2025-07,0,0.0
E01017377,2025-07,0,0.0
E01017378,2025-07,0,0.0
E01017380,2025-07,0,0.0
E01017381,2025-07,0,0.0
E01017383,2025-07,0,0.0
E01017384,2025-07,0,0.0
E01017385,2025-07,0,0.0
E01017386,2025-07,0,0.0
E01017387,2025-07,0,0.0
E01017388,2025-07,0,0.0
E01017389,2025-07,0,0.0
E01017392,2025-07,0,0.0
E01017402,2025-07,0,0.0
E01017405,2025-07,0,0.0
E01017406,2025-07,0,0.0
E01017415,2025-07,0,0.0
E01017416,2025-07,0,0.0
E01017417,2025-07,0,0.0
E01017421,2025-07,0,0.0
E01017422,2025-07,0,0.0
E01017423,2025-07,0,0.0
E01017430,2025-07,0,0.0
E01017433,2025-07,0,0.0
E01017434,2025-07,0,0.0
E01017435,2025-07,0,0.0
E01017442,2025-07,0,0.0
E01017443,2025-07,0,0.0
E01017444,2025-07,0,0.0
E01017445,2025-07,0,0.0
E01017446,2025-07,0,0.0
E01017447,2025-07,0,0.0
E01017451,2025-07,0,0.0
E01017453,2025-07,0,0.0
E01017455,2025-07,0,0.0
E01017456,2025-07,0,0.0
E01017459,2025-07,0,0.0
E01017460,2025-07,0,0.0
E01017461,2025-07,0,0.0
E01017463,2025-07,0,0.0
E01017466,2025-07,0,0.0
E01017471,2025-07,0,0.0
E01017472,2025-07,0,0.0
E01017473,2025-07,0,0.0
E01017474,2025-07,0,0.0
E01017475,2025-07,0,0.0
E01017476,2025-07,0,0.0
E01017477,2025-07,0,0.0
E01017478,2025-07,0,0.0
E01017479,2025-07,0,0.0
E01017482,2025-07,0,0.0
E01017484,2025-07,0,0.0
E01017485,2025-07,0,0.0
E01017486,2025-07,0,0.0
E01017487,2025-07,0,0.0
E01017489,2025-07,0,0.0
E01017491,2025-07,0,0.0
E01017492,2025-07,0,0.0
E01017499,2025-07,0,0.0
E01017501,2025-07,0,0.0
E01017502,2025-07,0,0.0
E01017505,2025-07,0,0.0
E01017508,2025-07,0,0.0
E01017514,2025-07,0,0.0
E01017515,2025-07,0,0.0
E01017516,2025-07,0,0.0
E01017518,2025-07,0,0.0
E01017519,2025-07,0,0.0
E01017520,2025-07,0,0.0
E01017522,2025-07,0,0.0
E01017523,2025-07,0,0.0
E01017525,2025-07,0,0.0
E01017527,2025-07,0,0.0
E01017530,2025-07,0,0.0
E01017533,2025-07,0,0.0
E01017536,2025-07,0,0.0
E01017538,2025-07,0,0.0
E01017539,2025-07,0,0.0
E01017541,2025-07,0,0.0
E01017543,2025-07,0,0.0
E01017544,2025-07,0,0.0
E01017546,2025-07,0,0.0
E01017548,2025-07,0,0.0
E01017549,2025-07,0,0.0
E01017550,2025-07,0,0.0
E01017551,2025-07,0,0.0
E01017552,2025-07,0,0.0
E01017555,2025-07,0,0.0
E01017557,2025-07,0,0.0
E01017561,2025-07,0,0.0
E01017562,2025-07,0,0.0
E01017565,2025-07,0,0.0
E01017570,2025-07,0,0.0
E01017575,2025-07,0,0.0
E01017577,2025-07,0,0.0
E01017578,2025-07,0,0.0
E01017579,2025-07,0,0.0
E01017580,2025-07,0,0.0
E01017581,2025-07,0,0.0
E01017582,2025-07,0,0.0
E01017583,2025-07,0,0.0
E01017584,2025-07,0,0.0
E01017585,2025-07,0,0.0
E01017588,2025-07,0,0.0
E01017589,2025-07,0,0.0
E01017594,2025-07,0,0.0
E01017596,2025-07,0,0.0
E01017597,2025-07,0,0.0
E01017600,2025-07,0,0.0
E01017601,2025-07,0,0.0
E01017604,2025-07,0,0.0
E01017607,2025-07,0,0.0
E01017609,2025-07,0,0.0
E01017615,2025-07,0,0.0
E01017616,2025-07,0,0.0
E01017617,2025-07,0,0.0
E01017618,2025-07,0,0.0
E01017619,2025-07,0,0.0
E01017620,2025-07,0,0.0
E01017622,2025-07,0,0.0
E01017623,2025-07,0,0.0
E01017627,2025-07,0,0.0
E01017628,2025-07,0,0.0
E01017631,2025-07,0,0.0
E01017634,2025-07,0,0.0
E01017636,2025-07,0,0.0
E01017637,2025-07,0,0.0
E01017639,2025-07,0,0.0
E01017640,2025-07,0,0.0
E01017641,2025-07,0,0.0
E01017642,2025-07,0,0.0
E01017644,2025-07,0,0.0
E01017645,2025-07,0,0.0
E01017649,2025-07,0,0.0
E01017652,2025-07,0,0.0
E01017654,2025-07,0,0.0
E01017658,2025-07,0,0.0
E01017660,2025-07,0,0.0
E01017662,2025-07,0,0.0
E01017665,2025-07,0,0.0
E01017669,2025-07,0,0.0
E01017674,2025-07,0,0.0
E01017687,2025-07,0,0.0
E01017696,2025-07,0,0.0
E01017698,2025-07,0,0.0
E01017699,2025-07,0,0.0
E01017700,2025-07,0,0.0
E01017701,2025-07,0,0.0
E01017702,2025-07,0,0.0
E01017705,2025-07,0,0.0
E01017706,2025-07,0,0.0
E01017707,2025-07,0,0.0
E01017708,2025-07,0,0.0
E01017710,2025-07,0,0.0
E01017711,2025-07,0,0.0
E01017712,2025-07,0,0.0
E01017714,2025-07,0,0.0
E01017717,2025-07,0,0.0
E01017720,2025-07,0,0.0
E01017722,2025-07,0,0.0
E01017723,2025-07,0,0.0
E01017724,2025-07,0,0.0
E01017727,2025-07,0,0.0
E01017729,2025-07,0,0.0
E01017739,2025-07,0,0.0
E01017741,2025-07,0,0.0
E01017742,2025-07,0,0.0
E01017743,2025-07,0,0.0
E01017745,2025-07,0,0.0
E01017748,2025-07,0,0.0
E01017752,2025-07,0,0.0
E01017753,2025-07,0,0.0
E01017754,2025-07,0,0.0
E01017755,2025-07,0,0.0
E01017756,2025-07,0,0.0
E01017757,2025-07,0,0.0
E01017758,2025-07,0,0.0
E01017759,2025-07,0,0.0
E01017760,2025-07,0,0.0
E01017761,2025-07,0,0.0
E01017763,2025-07,0,0.0
E01017765,2025-07,0,0.0
E01017766,2025-07,0,0.0
E01017767,2025-07,0,0.0
E01017770,2025-07,0,0.0
E01017771,2025-07,0,0.0
E01017775,2025-07,0,0.0
E01017776,2025-07,0,0.0
E01017777,2025-07,0,0.0
E01017778,2025-07,0,0.0
E01017781,2025-07,0,0.0
E01017782,2025-07,0,0.0
E01017783,2025-07,0,0.0
E01017784,2025-07,0,0.0
E01017790,2025-07,0,0.0
E01017791,2025-07,0,0.0
E01017792,2025-07,0,0.0
E01017793,2025-07,0,0.0
E01017794,2025-07,0,0.0
E01017795,2025-07,0,0.0
E01017796,2025-07,0,0.0
E01017799,2025-07,0,0.0
E01017800,2025-07,0,0.0
E01017801,2025-07,0,0.0
E01017804,2025-07,0,0.0
E01017805,2025-07,0,0.0
E01017806,2025-07,0,0.0
E01017808,2025-07,0,0.0
E01017810,2025-07,0,0.0
E01017811,2025-07,0,0.0
E01017812,2025-07,0,0.0
E01017813,2025-07,0,0.0
E01017814,2025-07,0,0.0
E01017815,2025-07,0,0.0
E01017816,2025-07,0,0.0
E01017817,2025-07,0,0.0
E01017818,2025-07,0,0.0
E01017819,2025-07,0,0.0
E01017820,2025-07,0,0.0
E01017821,2025-07,0,0.0
E01017822,2025-07,0,0.0
E01017823,2025-07,0,0.0
E01017824,2025-07,0,0.0
E01017825,2025-07,0,0.0
E01017826,2025-07,0,0.0
E01017827,2025-07,0,0.0
E01017828,2025-07,0,0.0
E01017829,2025-07,0,0.0
E01017831,2025-07,0,0.0
E01017832,2025-07,0,0.0
E01017833,2025-07,0,0.0
E01017834,2025-07,0,0.0
E01017835,2025-07,0,0.0
E01017836,2025-07,0,0.0
E01017837,2025-07,0,0.0
E01017838,2025-07,0,0.0
E01017839,2025-07,0,0.0
E01017840,2025-07,0,0.0
E01017841,2025-07,0,0.0
E01017842,2025-07,0,0.0
E01017843,2025-07,0,0.0
E01017845,2025-07,0,0.0
E01017847,2025-07,0,0.0
E01017850,2025-07,0,0.0
E01017851,2025-07,0,0.0
E01017852,2025-07,0,0.0
E01017853,2025-07,0,0.0
E01017856,2025-07,0,0.0
E01017857,2025-07,0,0.0
E01017858,2025-07,0,0.0
E01017859,2025-07,0,0.0
E01017860,2025-07,0,0.0
E01017867,2025-07,0,0.0
E01017868,2025-07,0,0.0
E01017872,2025-07,0,0.0
E01017876,2025-07,0,0.0
E01017878,2025-07,0,0.0
E01017882,2025-07,0,0.0
E01017883,2025-07,0,0.0
E01017886,2025-07,0,0.0
E01017890,2025-07,0,0.0
E01017893,2025-07,0,0.0
E01017894,2025-07,0,0.0
E01017897,2025-07,0,0.0
E01017899,2025-07,0,0.0
E01017900,2025-07,0,0.0
E01017901,2025-07,0,0.0
E01017902,2025-07,0,0.0
E01017903,2025-07,0,0.0
E01017904,2025-07,0,0.0
E01017905,2025-07,0,0.0
E01017907,2025-07,0,0.0
E01017908,2025-07,0,0.0
E01017909,2025-07,0,0.0
E01017910,2025-07,0,0.0
E01017911,2025-07,0,0.0
E01017912,2025-07,0,0.0
E01017913,2025-07,0,0.0
E01017916,2025-07,0,0.0
E01017920,2025-07,0,0.0
E01017921,2025-07,0,0.0
E01017922,2025-07,0,0.0
E01017923,2025-07,0,0.0
E01017925,2025-07,0,0.0
E01017926,2025-07,0,0.0
E01017927,2025-07,0,0.0
E01017928,2025-07,0,0.0
E01017929,2025-07,0,0.0
E01017933,2025-07,0,0.0
E01017934,2025-07,0,0.0
E01017935,2025-07,0,0.0
E01017936,2025-07,0,0.0
E01017937,2025-07,0,0.0
E01017939,2025-07,0,0.0
E01017940,2025-07,0,0.0
E01017941,2025-07,0,0.0
E01017943,2025-07,0,0.0
E01017944,2025-07,0,0.0
E01017947,2025-07,0,0.0
E01017948,2025-07,0,0.0
E01017951,2025-07,0,0.0
E01017953,2025-07,0,0.0
E01017956,2025-07,0,0.0
E01017957,2025-07,0,0.0
E01017958,2025-07,0,0.0
E01017959,2025-07,0,0.0
E01017966,2025-07,0,0.0
E01017969,2025-07,0,0.0
E01017971,2025-07,0,0.0
E01017972,2025-07,0,0.0
E01017975,2025-07,0,0.0
E01017977,2025-07,0,0.0
E01017978,2025-07,0,0.0
E01017980,2025-07,0,0.0
E01017983,2025-07,0,0.0
E01017984,2025-07,0,0.0
E01017985,2025-07,0,0.0
E01017986,2025-07,0,0.0
E01017987,2025-07,0,0.0
E01017988,2025-07,0,0.0
E01017989,2025-07,0,0.0
E01017991,2025-07,0,0.0
E01017994,2025-07,0,0.0
E01017997,2025-07,0,0.0
E01018000,2025-07,0,0.0
E01018002,2025-07,0,0.0
E01018003,2025-07,0,0.0
E01018008,2025-07,0,0.0
E01018009,2025-07,0,0.0
E01018010,2025-07,0,0.0
E01018014,2025-07,0,0.0
E01018021,2025-07,0,0.0
E01018033,2025-07,0,0.0
E01018034,2025-07,0,0.0
E01018041,2025-07,0,0.0
E01018042,2025-07,0,0.0
E01018044,2025-07,0,0.0
E01018047,2025-07,0,0.0
E01018051,2025-07,0,0.0
E01018053,2025-07,0,0.0
E01018060,2025-07,0,0.0
E01018061,2025-07,0,0.0
E01018062,2025-07,0,0.0
E01018064,2025-07,0,0.0
E01018067,2025-07,0,0.0
E01018068,2025-07,0,0.0
E01018073,2025-07,0,0.0
E01018077,2025-07,0,0.0
E01018079,2025-07,0,0.0
E01018081,2025-07,0,0.0
E01018083,2025-07,0,0.0
E01018094,2025-07,0,0.0
E01018097,2025-07,0,0.0
E01018098,2025-07,0,0.0
E01018100,2025-07,0,0.0
E01018106,2025-07,0,0.0
E01018107,2025-07,0,0.0
E01018116,2025-07,0,0.0
E01018117,2025-07,0,0.0
E01018118,2025-07,0,0.0
E01018120,2025-07,0,0.0
E01018121,2025-07,0,0.0
E01018124,2025-07,0,0.0
E01018127,2025-07,0,0.0
E01018135,2025-07,0,0.0
E01018136,2025-07,0,0.0
E01018142,2025-07,0,0.0
E01018145,2025-07,0,0.0
E01018146,2025-07,0,0.0
E01018148,2025-07,0,0.0
E01018150,2025-07,0,0.0
E01018157,2025-07,0,0.0
E01018159,2025-07,0,0.0
E01018162,2025-07,0,0.0
E01018165,2025-07,0,0.0
E01018169,2025-07,0,0.0
E01018184,2025-07,0,0.0
E01018186,2025-07,0,0.0
E01018187,2025-07,0,0.0
E01018189,2025-07,0,0.0
E01018200,2025-07,0,0.0
E01018202,2025-07,0,0.0
E01018206,2025-07,0,0.0
E01018211,2025-07,0,0.0
E01018214,2025-07,0,0.0
E01018215,2025-07,0,0.0
E01018216,2025-07,0,0.0
E01018219,2025-07,0,0.0
E01018220,2025-07,0,0.0
E01018228,2025-07,0,0.0
E01018235,2025-07,0,0.0
E01018236,2025-07,0,0.0
E01018243,2025-07,0,0.0
E01018248,2025-07,0,0.0
E01018251,2025-07,0,0.0
E01018262,2025-07,0,0.0
E01018265,2025-07,0,0.0
E01018267,2025-07,0,0.0
E01018268,2025-07,0,0.0
E01018279,2025-07,0,0.0
E01018281,2025-07,0,0.0
E01018284,2025-07,0,0.0
E01018297,2025-07,0,0.0
E01018298,2025-07,0,0.0
E01018299,2025-07,0,0.0
E01018307,2025-07,0,0.0
E01018317,2025-07,0,0.0
E01018319,2025-07,0,0.0
E01018328,2025-07,0,0.0
E01018330,2025-07,0,0.0
E01018334,2025-07,0,0.0
E01018335,2025-07,0,0.0
E01018345,2025-07,0,0.0
E01018357,2025-07,0,0.0
E01018360,2025-07,0,0.0
E01018367,2025-07,0,0.0
E01018374,2025-07,0,0.0
E01018375,2025-07,0,0.0
E01018394,2025-07,0,0.0
E01018395,2025-07,0,0.0
E01018399,2025-07,0,0.0
E01018410,2025-07,0,0.0
E01018418,2025-07,0,0.0
E01018433,2025-07,0,0.0
E01018445,2025-07,0,0.0
E01018455,2025-07,0,0.0
E01018462,2025-07,0,0.0
E01018467,2025-07,0,0.0
E01018482,2025-07,0,0.0
E01018486,2025-07,0,0.0
E01018489,2025-07,0,0.0
E01018518,2025-07,0,0.0
E01018551,2025-07,0,0.0
E01018560,2025-07,0,0.0
E01018574,2025-07,0,0.0
E01018582,2025-07,0,0.0
E01018598,2025-07,0,0.0
E01018601,2025-07,0,0.0
E01018613,2025-07,0,0.0
E01018621,2025-07,0,0.0
E01018624,2025-07,0,0.0
E01018629,2025-07,0,0.0
E01018654,2025-07,0,0.0
E01018673,2025-07,0,0.0
E01018677,2025-07,0,0.0
E01018682,2025-07,0,0.0
E01018689,2025-07,0,0.0
E01018694,2025-07,0,0.0
E01018696,2025-07,0,0.0
E01018703,2025-07,0,0.0
E01018708,2025-07,0,0.0
E01018713,2025-07,0,0.0
E01018730,2025-07,0,0.0
E01018733,2025-07,0,0.0
E01018737,2025-07,0,0.0
E01018742,2025-07,0,0.0
E01018749,2025-07,0,0.0
E01018754,2025-07,0,0.0
E01018758,2025-07,0,0.0
E01018760,2025-07,0,0.0
E01018764,2025-07,0,0.0
E01018773,2025-07,0,0.0
E01018776,2025-07,0,0.0
E01018781,2025-07,0,0.0
E01018784,2025-07,0,0.0
E01018792,2025-07,0,0.0
E01018799,2025-07,0,0.0
E01018804,2025-07,0,0.0
E01018815,2025-07,0,0.0
E01018826,2025-07,0,0.0
E01018829,2025-07,0,0.0
E01018844,2025-07,0,0.0
E01018857,2025-07,0,0.0
E01018860,2025-07,0,0.0
E01018864,2025-07,0,0.0
E01018890,2025-07,0,0.0
E01018897,2025-07,0,0.0
E01018898,2025-07,0,0.0
E01018927,2025-07,0,0.0
E01018952,2025-07,0,0.0
E01018956,2025-07,0,0.0
E01018957,2025-07,0,0.0
E01018962,2025-07,0,0.0
E01018967,2025-07,0,0.0
E01018973,2025-07,0,0.0
E01018987,2025-07,0,0.0
E01018991,2025-07,0,0.0
E01018995,2025-07,0,0.0
E01018996,2025-07,0,0.0
E01018998,2025-07,0,0.0
E01019002,2025-07,0,0.0
E01019005,2025-07,0,0.0
E01019020,2025-07,0,0.0
E01019024,2025-07,0,0.0
E01019033,2025-07,0,0.0
E01019034,2025-07,0,0.0
E01019048,2025-07,0,0.0
E01019050,2025-07,0,0.0
E01019054,2025-07,0,0.0
E01019055,2025-07,0,0.0
E01019060,2025-07,0,0.0
E01019061,2025-07,0,0.0
E01019084,2025-07,0,0.0
E01019087,2025-07,0,0.0
E01019094,2025-07,0,0.0
E01019097,2025-07,0,0.0
E01019107,2025-07,0,0.0
E01019127,2025-07,0,0.0
E01019137,2025-07,0,0.0
E01019143,2025-07,0,0.0
E01019144,2025-07,0,0.0
E01019157,2025-07,0,0.0
E01019195,2025-07,0,0.0
E01019197,2025-07,0,0.0
E01019206,2025-07,0,0.0
E01019210,2025-07,0,0.0
E01019211,2025-07,0,0.0
E01019242,2025-07,0,0.0
E01019260,2025-07,0,0.0
E01019280,2025-07,0,0.0
E01019283,2025-07,0,0.0
E01019299,2025-07,0,0.0
E01019303,2025-07,0,0.0
E01019305,2025-07,0,0.0
E01019309,2025-07,0,0.0
E01019321,2025-07,0,0.0
E01019331,2025-07,0,0.0
E01019352,2025-07,0,0.0
E01019356,2025-07,0,0.0
E01019367,2025-07,0,0.0
E01019370,2025-07,0,0.0
E01019375,2025-07,0,0.0
E01019376,2025-07,0,0.0
E01019397,2025-07,0,0.0
E01019400,2025-07,0,0.0
E01019404,2025-07,0,0.0
E01019411,2025-07,0,0.0
E01019425,2025-07,0,0.0
E01019458,2025-07,0,0.0
E01019484,2025-07,0,0.0
E01019487,2025-07,0,0.0
E01019488,2025-07,0,0.0
E01019494,2025-07,0,0.0
E01019505,2025-07,0,0.0
E01019516,2025-07,0,0.0
E01019524,2025-07,0,0.0
E01019527,2025-07,0,0.0
E01019528,2025-07,0,0.0
E01019529,2025-07,0,0.0
E01019538,2025-07,0,0.0
E01019542,2025-07,0,0.0
E01019547,2025-07,0,0.0
E01019550,2025-07,0,0.0
E01019566,2025-07,0,0.0
E01019569,2025-07,0,0.0
E01019574,2025-07,0,0.0
E01019580,2025-07,0,0.0
E01019587,2025-07,0,0.0
E01019595,2025-07,0,0.0
E01019604,2025-07,0,0.0
E01019609,2025-07,0,0.0
E01019612,2025-07,0,0.0
E01019620,2025-07,0,0.0
E01019624,2025-07,0,0.0
E01019647,2025-07,0,0.0
E01019648,2025-07,0,0.0
E01019663,2025-07,0,0.0
E01019676,2025-07,0,0.0
E01019677,2025-07,0,0.0
E01019681,2025-07,0,0.0
E01019701,2025-07,0,0.0
E01019705,2025-07,0,0.0
E01019735,2025-07,0,0.0
E01019761,2025-07,0,0.0
E01019762,2025-07,0,0.0
E01019763,2025-07,0,0.0
E01019767,2025-07,0,0.0
E01019769,2025-07,0,0.0
E01019785,2025-07,0,0.0
E01019787,2025-07,0,0.0
E01019792,2025-07,0,0.0
E01019818,2025-07,0,0.0
E01019824,2025-07,0,0.0
E01019825,2025-07,0,0.0
E01019850,2025-07,0,0.0
E01019857,2025-07,0,0.0
E01019866,2025-07,0,0.0
E01019873,2025-07,0,0.0
E01019875,2025-07,0,0.0
E01019879,2025-07,0,0.0
E01019883,2025-07,0,0.0
E01019893,2025-07,0,0.0
E01019898,2025-07,0,0.0
E01019914,2025-07,0,0.0
E01019933,2025-07,0,0.0
E01019936,2025-07,0,0.0
E01019938,2025-07,0,0.0
E01019947,2025-07,0,0.0
E01019956,2025-07,0,0.0
E01019969,2025-07,0,0.0
E01019970,2025-07,0,0.0
E01019971,2025-07,0,0.0
E01019985,2025-07,0,0.0
E01019986,2025-07,0,0.0
E01019989,2025-07,0,0.0
E01019990,2025-07,0,0.0
E01019991,2025-07,0,0.0
E01019992,2025-07,0,0.0
E01019995,2025-07,0,0.0
E01019996,2025-07,0,0.0
E01020016,2025-07,0,0.0
E01020017,2025-07,0,0.0
E01020018,2025-07,0,0.0
E01020021,2025-07,0,0.0
E01020022,2025-07,0,0.0
E01020026,2025-07,0,0.0
E01020031,2025-07,0,0.0
E01020038,2025-07,0,0.0
E01020053,2025-07,0,0.0
E01020082,2025-07,0,0.0
E01020085,2025-07,0,0.0
E01020086,2025-07,0,0.0
E01020092,2025-07,0,0.0
E01020096,2025-07,0,0.0
E01020105,2025-07,0,0.0
E01020108,2025-07,0,0.0
E01020112,2025-07,0,0.0
E01020121,2025-07,0,0.0
E01020123,2025-07,0,0.0
E01020124,2025-07,0,0.0
E01020127,2025-07,0,0.0
E01020129,2025-07,0,0.0
E01020136,2025-07,0,0.0
E01020137,2025-07,0,0.0
E01020146,2025-07,0,0.0
E01020150,2025-07,0,0.0
E01020161,2025-07,0,0.0
E01020167,2025-07,0,0.0
E01020173,2025-07,0,0.0
E01020184,2025-07,0,0.0
E01020187,2025-07,0,0.0
E01020196,2025-07,0,0.0
E01020202,2025-07,0,0.0
E01020216,2025-07,0,0.0
E01020228,2025-07,0,0.0
E01020229,2025-07,0,0.0
E01020235,2025-07,0,0.0
E01020258,2025-07,0,0.0
E01020276,2025-07,0,0.0
E01020280,2025-07,0,0.0
E01020291,2025-07,0,0.0
E01020297,2025-07,0,0.0
E01020300,2025-07,0,0.0
E01020304,2025-07,0,0.0
E01020312,2025-07,0,0.0
E01020326,2025-07,0,0.0
E01020330,2025-07,0,0.0
E01020331,2025-07,0,0.0
E01020336,2025-07,0,0.0
E01020344,2025-07,0,0.0
E01020346,2025-07,0,0.0
E01020348,2025-07,0,0.0
E01020350,2025-07,0,0.0
E01020361,2025-07,0,0.0
E01020375,2025-07,0,0.0
E01020390,2025-07,0,0.0
E01020391,2025-07,0,0.0
E01020403,2025-07,0,0.0
E01020405,2025-07,0,0.0
E01020414,2025-07,0,0.0
E01020420,2025-07,0,0.0
E01020443,2025-07,0,0.0
E01020446,2025-07,0,0.0
E01020458,2025-07,0,0.0
E01020460,2025-07,0,0.0
E01020466,2025-07,0,0.0
E01020467,2025-07,0,0.0
E01020474,2025-07,0,0.0
E01020481,2025-07,0,0.0
E01020486,2025-07,0,0.0
E01020487,2025-07,0,0.0
E01020489,2025-07,0,0.0
E01020495,2025-07,0,0.0
E01020500,2025-07,0,0.0
E01020502,2025-07,0,0.0
E01020507,2025-07,0,0.0
E01020509,2025-07,0,0.0
E01020510,2025-07,0,0.0
E01020532,2025-07,0,0.0
E01020533,2025-07,0,0.0
E01020535,2025-07,0,0.0
E01020537,2025-07,0,0.0
E01020547,2025-07,0,0.0
E01020554,2025-07,0,0.0
E01020560,2025-07,0,0.0
E01020569,2025-07,0,0.0
E01020579,2025-07,0,0.0
E01020581,2025-07,0,0.0
E01020586,2025-07,0,0.0
E01020602,2025-07,0,0.0
E01020606,2025-07,0,0.0
E01020613,2025-07,0,0.0
E01020637,2025-07,0,0.0
E01020643,2025-07,0,0.0
E01020644,2025-07,0,0.0
E01020652,2025-07,0,0.0
E01020654,2025-07,0,0.0
E01020659,2025-07,0,0.0
E01020663,2025-07,0,0.0
E01020679,2025-07,0,0.0
E01020682,2025-07,0,0.0
